tau_delta,tau_h,fr_val,ttdef_val,skip_pct,feasible,seed
0.033677,0.05,0.0,0.0278,53.43,False,52
0.033677,0.08,0.0,0.0313,53.96,False,52
0.033677,0.1,0.0,0.0313,54.15,False,52
0.033677,0.12,0.0,0.0877,57.95,False,52
0.033677,0.15,0.0,0.1007,58.61,False,52
0.033677,0.18,0.0,0.1042,59.52,False,52
0.033677,0.2,0.0,0.1068,62.47,False,52
0.033677,0.25,0.0,0.1068,64.52,False,52
0.033677,0.3,0.0,0.1163,68.44,False,52
0.033677,0.35,0.0,0.1181,70.96,False,52
0.033677,0.4,0.0,0.1493,72.3,False,52
0.033677,0.5,0.0,0.1606,74.95,False,52
0.033677,0.7,0.0,0.1562,81.48,False,52
0.035655,0.05,0.0,0.0339,54.8,False,52
0.035655,0.08,0.0,0.0339,55.26,False,52
0.035655,0.1,0.0,0.0339,55.45,False,52
0.035655,0.12,0.0083,0.1726,59.59,False,52
0.035655,0.15,0.0083,0.1901,60.26,False,52
0.035655,0.18,0.0083,0.1998,61.29,False,52
0.035655,0.2,0.0083,0.2024,64.63,False,52
0.035655,0.25,0.0083,0.2024,66.72,False,52
0.035655,0.3,0.0083,0.2129,70.62,False,52
0.035655,0.35,0.0083,0.2155,73.28,False,52
0.035655,0.4,0.0083,0.2523,74.47,False,52
0.035655,0.5,0.0083,0.2637,77.18,False,52
0.035655,0.7,0.0083,0.2593,83.67,False,52
0.037975,0.05,0.0,0.0356,56.42,False,52
0.037975,0.08,0.0,0.0356,56.7,False,52
0.037975,0.1,0.0,0.0365,56.93,False,52
0.037975,0.12,0.0083,0.1796,61.04,False,52
0.037975,0.15,0.0083,0.2006,61.68,False,52
0.037975,0.18,0.0083,0.2103,63.0,False,52
0.037975,0.2,0.0083,0.2129,66.43,False,52
0.037975,0.25,0.0083,0.2129,68.68,False,52
0.037975,0.3,0.0083,0.2234,73.11,False,52
0.037975,0.35,0.0083,0.2278,75.83,False,52
0.037975,0.4,0.0083,0.2645,77.0,False,52
0.037975,0.5,0.0083,0.2794,79.46,False,52
0.037975,0.7,0.0083,0.275,85.81,False,52
0.041171,0.05,0.0,0.0556,57.85,False,52
0.041171,0.08,0.0,0.0703,58.39,False,52
0.041171,0.1,0.0083,0.1577,59.05,False,52
0.041171,0.12,0.0083,0.2689,63.14,False,52
0.041171,0.15,0.0083,0.2864,63.66,False,52
0.041171,0.18,0.0083,0.2864,64.96,False,52
0.041171,0.2,0.0083,0.289,68.4,False,52
0.041171,0.25,0.0083,0.2908,70.73,False,52
0.041171,0.3,0.0083,0.2978,75.25,False,52
0.041171,0.35,0.0083,0.3022,77.94,False,52
0.041171,0.4,0.0083,0.3232,79.09,False,52
0.041171,0.5,0.0083,0.3459,81.76,False,52
0.041171,0.7,0.0083,0.3416,88.06,False,52
0.045363,0.05,0.0083,0.2181,60.6,False,52
0.045363,0.08,0.0083,0.233,61.14,False,52
0.045363,0.1,0.0167,0.3212,61.81,False,52
0.045363,0.12,0.0167,0.4898,65.91,False,52
0.045363,0.15,0.0167,0.4968,66.21,False,52
0.045363,0.18,0.0167,0.4986,67.48,False,52
0.045363,0.2,0.0167,0.4986,70.73,False,52
0.045363,0.25,0.0167,0.5004,72.81,False,52
0.045363,0.3,0.0167,0.5074,77.7,False,52
0.045363,0.35,0.0167,0.5127,80.29,False,52
0.045363,0.4,0.0167,0.5339,81.32,False,52
0.045363,0.5,0.0167,0.5551,84.09,False,52
0.045363,0.7,0.0167,0.5471,90.33,False,52
0.015573,0.05,0.0,0.0035,27.79,True,53
0.015573,0.08,0.0,0.0035,27.86,True,53
0.015573,0.1,0.0,0.0043,30.67,False,53
0.015573,0.12,0.0,0.0043,31.85,False,53
0.015573,0.15,0.0,0.0069,32.79,False,53
0.015573,0.18,0.0,0.0069,33.44,False,53
0.015573,0.2,0.0,0.0069,33.71,False,53
0.015573,0.25,0.0,0.0078,34.72,False,53
0.015573,0.3,0.0,0.0087,35.44,False,53
0.015573,0.35,0.0,0.0113,36.28,False,53
0.015573,0.4,0.0,0.0113,37.33,False,53
0.015573,0.5,0.0,0.013,38.92,False,53
0.015573,0.7,0.0,0.013,41.89,False,53
0.016351,0.05,0.0,0.0035,28.95,True,53
0.016351,0.08,0.0,0.0035,29.01,True,53
0.016351,0.1,0.0,0.0043,31.93,False,53
0.016351,0.12,0.0,0.0043,33.15,False,53
0.016351,0.15,0.0,0.0069,34.06,False,53
0.016351,0.18,0.0,0.0087,34.76,False,53
0.016351,0.2,0.0,0.0087,35.02,False,53
0.016351,0.25,0.0,0.0095,36.05,False,53
0.016351,0.3,0.0,0.0104,36.81,False,53
0.016351,0.35,0.0,0.013,37.67,False,53
0.016351,0.4,0.0,0.013,38.78,False,53
0.016351,0.5,0.0,0.0148,40.44,False,53
0.016351,0.7,0.0,0.0148,43.6,False,53
0.017078,0.05,0.0,0.0035,30.1,True,53
0.017078,0.08,0.0,0.0035,30.18,True,53
0.017078,0.1,0.0,0.0043,33.19,False,53
0.017078,0.12,0.0,0.0043,34.5,False,53
0.017078,0.15,0.0,0.0069,35.48,False,53
0.017078,0.18,0.0,0.0087,36.22,False,53
0.017078,0.2,0.0,0.0087,36.49,False,53
0.017078,0.25,0.0,0.0095,37.57,False,53
0.017078,0.3,0.0,0.0113,38.39,False,53
0.017078,0.35,0.0,0.0139,39.24,False,53
0.017078,0.4,0.0,0.0139,40.44,False,53
0.017078,0.5,0.0,0.0156,42.16,False,53
0.017078,0.7,0.0,0.0156,45.38,False,53
0.017891,0.05,0.0,0.0035,31.12,True,53
0.017891,0.08,0.0,0.0035,31.2,True,53
0.017891,0.1,0.0,0.0043,34.38,False,53
0.017891,0.12,0.0,0.0043,35.77,False,53
0.017891,0.15,0.0,0.0069,36.81,False,53
0.017891,0.18,0.0,0.0087,37.59,False,53
0.017891,0.2,0.0,0.0087,37.85,False,53
0.017891,0.25,0.0,0.0095,38.99,False,53
0.017891,0.3,0.0,0.0113,39.8,False,53
0.017891,0.35,0.0,0.0139,40.67,False,53
0.017891,0.4,0.0,0.0139,41.93,False,53
0.017891,0.5,0.0,0.0156,43.7,False,53
0.017891,0.7,0.0,0.0156,47.0,False,53
0.018647,0.05,0.0,0.0035,32.14,True,53
0.018647,0.08,0.0,0.0035,32.23,True,53
0.018647,0.1,0.0,0.0043,35.58,False,53
0.018647,0.12,0.0,0.0043,37.06,False,53
0.018647,0.15,0.0,0.0069,38.1,False,53
0.018647,0.18,0.0,0.0087,38.92,False,53
0.018647,0.2,0.0,0.0087,39.18,False,53
0.018647,0.25,0.0,0.0122,40.42,False,53
0.018647,0.3,0.0,0.0139,41.27,False,53
0.018647,0.35,0.0,0.0148,42.13,False,53
0.018647,0.4,0.0,0.0148,43.43,False,53
0.018647,0.5,0.0,0.0165,45.27,False,53
0.018647,0.7,0.0,0.0165,48.7,False,53
0.019433,0.05,0.0,0.0035,33.21,True,53
0.019433,0.08,0.0,0.0035,33.3,True,53
0.019433,0.1,0.0,0.0043,36.73,False,53
0.019433,0.12,0.0,0.0043,38.25,False,53
0.019433,0.15,0.0,0.0069,39.34,False,53
0.019433,0.18,0.0,0.0104,40.2,False,53
0.019433,0.2,0.0,0.0104,40.47,False,53
0.019433,0.25,0.0,0.0148,41.77,False,53
0.019433,0.3,0.0,0.0165,42.7,False,53
0.019433,0.35,0.0,0.0208,43.6,False,53
0.019433,0.4,0.0,0.0208,45.0,False,53
0.019433,0.5,0.0,0.0226,46.96,False,53
0.019433,0.7,0.0,0.0226,50.45,False,53
0.020244,0.05,0.0,0.0035,34.3,True,53
0.020244,0.08,0.0,0.0035,34.42,True,53
0.020244,0.1,0.0,0.0043,38.01,False,53
0.020244,0.12,0.0,0.0043,39.59,False,53
0.020244,0.15,0.0,0.0069,40.69,False,53
0.020244,0.18,0.0,0.0104,41.56,False,53
0.020244,0.2,0.0,0.0104,41.84,False,53
0.020244,0.25,0.0,0.0148,43.17,False,53
0.020244,0.3,0.0,0.0165,44.15,False,53
0.020244,0.35,0.0,0.0208,45.17,False,53
0.020244,0.4,0.0,0.0208,46.56,False,53
0.020244,0.5,0.0,0.0226,48.63,False,53
0.020244,0.7,0.0,0.0226,52.28,False,53
0.021118,0.05,0.0,0.0035,35.36,True,53
0.021118,0.08,0.0,0.0035,35.48,True,53
0.021118,0.1,0.0,0.0069,39.34,False,53
0.021118,0.12,0.0,0.0069,40.97,False,53
0.021118,0.15,0.0,0.0095,42.05,False,53
0.021118,0.18,0.0,0.0104,42.92,False,53
0.021118,0.2,0.0,0.0104,43.2,False,53
0.021118,0.25,0.0,0.0148,44.6,False,53
0.021118,0.3,0.0,0.0165,45.61,False,53
0.021118,0.35,0.0,0.0208,46.71,False,53
0.021118,0.4,0.0,0.0208,48.24,False,53
0.021118,0.5,0.0,0.0226,50.36,False,53
0.021118,0.7,0.0,0.0226,54.19,False,53
0.0221,0.05,0.0,0.0035,36.45,True,53
0.0221,0.08,0.0,0.0035,36.55,True,53
0.0221,0.1,0.0,0.0095,40.65,False,53
0.0221,0.12,0.0,0.0148,42.43,False,53
0.0221,0.15,0.0,0.0148,43.41,False,53
0.0221,0.18,0.0,0.0156,44.26,False,53
0.0221,0.2,0.0,0.0156,44.56,False,53
0.0221,0.25,0.0,0.02,46.09,False,53
0.0221,0.3,0.0,0.0217,47.16,False,53
0.0221,0.35,0.0,0.0234,48.32,False,53
0.0221,0.4,0.0,0.0234,49.86,False,53
0.0221,0.5,0.0,0.0278,52.05,False,53
0.0221,0.7,0.0,0.0278,56.02,False,53
0.0231,0.05,0.0,0.0035,37.43,True,53
0.0231,0.08,0.0,0.0035,37.53,True,53
0.0231,0.1,0.0,0.0148,41.95,False,53
0.0231,0.12,0.0,0.0148,43.8,False,53
0.0231,0.15,0.0,0.0148,44.81,False,53
0.0231,0.18,0.0,0.0156,45.64,False,53
0.0231,0.2,0.0,0.0156,45.92,False,53
0.0231,0.25,0.0,0.02,47.6,False,53
0.0231,0.3,0.0,0.0217,48.69,False,53
0.0231,0.35,0.0,0.0234,49.8,False,53
0.0231,0.4,0.0,0.0234,51.44,False,53
0.0231,0.5,0.0,0.0278,53.84,False,53
0.0231,0.7,0.0,0.0278,57.99,False,53
0.024197,0.05,0.0,0.0035,38.51,True,53
0.024197,0.08,0.0,0.0035,38.55,True,53
0.024197,0.1,0.0,0.0156,43.17,False,53
0.024197,0.12,0.0,0.0156,45.17,False,53
0.024197,0.15,0.0,0.0156,46.33,False,53
0.024197,0.18,0.0,0.0165,47.2,False,53
0.024197,0.2,0.0,0.0165,47.5,False,53
0.024197,0.25,0.0,0.0208,49.12,False,53
0.024197,0.3,0.0,0.0226,50.24,False,53
0.024197,0.35,0.0,0.0243,51.44,False,53
0.024197,0.4,0.0,0.0243,53.05,False,53
0.024197,0.5,0.0,0.0295,55.57,False,53
0.024197,0.7,0.0,0.0295,59.97,False,53
0.025215,0.05,0.0,0.0035,39.4,True,53
0.025215,0.08,0.0,0.0035,39.44,True,53
0.025215,0.1,0.0,0.0156,44.31,False,53
0.025215,0.12,0.0,0.0156,46.36,False,53
0.025215,0.15,0.0,0.02,47.59,False,53
0.025215,0.18,0.0,0.0217,48.48,False,53
0.025215,0.2,0.0,0.0217,48.78,False,53
0.025215,0.25,0.0,0.026,50.59,False,53
0.025215,0.3,0.0,0.0295,51.74,False,53
0.025215,0.35,0.0,0.0321,53.0,False,53
0.025215,0.4,0.0,0.0321,54.63,False,53
0.025215,0.5,0.0,0.0373,57.2,False,53
0.025215,0.7,0.0,0.0373,61.97,False,53
0.026298,0.05,0.0,0.0035,40.56,True,53
0.026298,0.08,0.0,0.0035,40.6,True,53
0.026298,0.1,0.0,0.0191,45.7,False,53
0.026298,0.12,0.0,0.0191,47.68,False,53
0.026298,0.15,0.0,0.0252,48.97,False,53
0.026298,0.18,0.0,0.0278,49.95,False,53
0.026298,0.2,0.0,0.0278,50.19,False,53
0.026298,0.25,0.0,0.0304,52.06,False,53
0.026298,0.3,0.0,0.0339,53.23,False,53
0.026298,0.35,0.0,0.0365,54.55,False,53
0.026298,0.4,0.0,0.0365,56.28,False,53
0.026298,0.5,0.0,0.0417,59.2,False,53
0.026298,0.7,0.0,0.0417,63.99,False,53
0.027312,0.05,0.0,0.0035,41.7,True,53
0.027312,0.08,0.0,0.0035,41.73,True,53
0.027312,0.1,0.0,0.0226,47.0,False,53
0.027312,0.12,0.0,0.0226,49.05,False,53
0.027312,0.15,0.0,0.0286,50.36,False,53
0.027312,0.18,0.0,0.033,51.48,False,53
0.027312,0.2,0.0,0.033,51.84,False,53
0.027312,0.25,0.0,0.0347,53.8,False,53
0.027312,0.3,0.0,0.0382,55.35,False,53
0.027312,0.35,0.0,0.0408,56.98,False,53
0.027312,0.4,0.0,0.0408,58.68,False,53
0.027312,0.5,0.0,0.046,61.35,False,53
0.027312,0.7,0.0,0.046,66.26,False,53
0.028549,0.05,0.0,0.0052,42.9,False,53
0.028549,0.08,0.0,0.0052,42.92,False,53
0.028549,0.1,0.0,0.0269,48.44,False,53
0.028549,0.12,0.0,0.0269,50.59,False,53
0.028549,0.15,0.0,0.033,51.94,False,53
0.028549,0.18,0.0,0.0365,53.18,False,53
0.028549,0.2,0.0,0.0365,53.63,False,53
0.028549,0.25,0.0,0.0382,55.6,False,53
0.028549,0.3,0.0,0.0417,57.16,False,53
0.028549,0.35,0.0,0.0443,58.87,False,53
0.028549,0.4,0.0,0.0443,60.8,False,53
0.028549,0.5,0.0,0.0495,63.51,False,53
0.028549,0.7,0.0,0.0495,68.52,False,53
0.029889,0.05,0.0,0.0052,43.98,False,53
0.029889,0.08,0.0,0.0052,44.0,False,53
0.029889,0.1,0.0,0.0295,49.74,False,53
0.029889,0.12,0.0,0.0304,51.92,False,53
0.029889,0.15,0.0,0.0365,53.31,False,53
0.029889,0.18,0.0,0.0399,54.69,False,53
0.029889,0.2,0.0,0.0399,55.22,False,53
0.029889,0.25,0.0,0.0417,57.16,False,53
0.029889,0.3,0.0,0.0451,58.93,False,53
0.029889,0.35,0.0,0.0495,60.63,False,53
0.029889,0.4,0.0,0.0495,62.56,False,53
0.029889,0.5,0.0,0.0547,65.58,False,53
0.029889,0.7,0.0,0.0547,70.71,False,53
0.031303,0.05,0.0,0.0052,45.03,False,53
0.031303,0.08,0.0,0.0052,45.06,False,53
0.031303,0.1,0.0,0.0382,51.18,False,53
0.031303,0.12,0.0,0.0391,53.33,False,53
0.031303,0.15,0.0,0.0451,54.81,False,53
0.031303,0.18,0.0,0.0486,56.34,False,53
0.031303,0.2,0.0,0.0486,56.92,False,53
0.031303,0.25,0.0,0.0503,58.99,False,53
0.031303,0.3,0.0,0.0547,60.89,False,53
0.031303,0.35,0.0,0.059,62.69,False,53
0.031303,0.4,0.0,0.059,64.64,False,53
0.031303,0.5,0.0,0.0642,67.8,False,53
0.031303,0.7,0.0,0.0642,72.88,False,53
0.032968,0.05,0.0,0.0061,46.19,False,53
0.032968,0.08,0.0,0.0061,46.21,False,53
0.032968,0.1,0.0,0.053,52.5,False,53
0.032968,0.12,0.0,0.0651,54.88,False,53
0.032968,0.15,0.0,0.0712,56.32,False,53
0.032968,0.18,0.0,0.0747,57.98,False,53
0.032968,0.2,0.0,0.0747,58.67,False,53
0.032968,0.25,0.0,0.0764,60.8,False,53
0.032968,0.3,0.0,0.0807,62.81,False,53
0.032968,0.35,0.0,0.0885,64.69,False,53
0.032968,0.4,0.0,0.0885,66.87,False,53
0.032968,0.5,0.0,0.105,70.05,False,53
0.032968,0.7,0.0,0.105,75.17,False,53
0.035037,0.05,0.0,0.0104,47.43,False,53
0.035037,0.08,0.0,0.0104,47.48,False,53
0.035037,0.1,0.0,0.066,54.01,False,53
0.035037,0.12,0.0,0.0781,56.42,False,53
0.035037,0.15,0.0,0.0955,57.96,False,53
0.035037,0.18,0.0,0.0981,59.67,False,53
0.035037,0.2,0.0,0.0981,60.47,False,53
0.035037,0.25,0.0,0.0998,62.96,False,53
0.035037,0.3,0.0,0.1033,65.23,False,53
0.035037,0.35,0.0,0.1102,67.06,False,53
0.035037,0.4,0.0,0.1102,69.44,False,53
0.035037,0.5,0.0,0.1267,72.72,False,53
0.035037,0.7,0.0,0.1267,77.84,False,53
0.037,0.05,0.0,0.0113,48.74,False,53
0.037,0.08,0.0,0.0113,48.79,False,53
0.037,0.1,0.0,0.0877,55.69,False,53
0.037,0.12,0.0,0.0998,58.23,False,53
0.037,0.15,0.0,0.1128,59.7,False,53
0.037,0.18,0.0,0.1128,61.26,False,53
0.037,0.2,0.0,0.1128,62.13,False,53
0.037,0.25,0.0,0.1181,64.86,False,53
0.037,0.3,0.0,0.1215,67.72,False,53
0.037,0.35,0.0,0.1293,69.42,False,53
0.037,0.4,0.0,0.1293,71.98,False,53
0.037,0.5,0.0,0.1458,75.29,False,53
0.037,0.7,0.0,0.1458,80.21,False,53
0.039473,0.05,0.0,0.0139,49.85,False,53
0.039473,0.08,0.0,0.0156,49.91,False,53
0.039473,0.1,0.0,0.1311,57.52,False,53
0.039473,0.12,0.0,0.1389,59.89,False,53
0.039473,0.15,0.0,0.1536,61.61,False,53
0.039473,0.18,0.0,0.1536,63.54,False,53
0.039473,0.2,0.0,0.1536,64.36,False,53
0.039473,0.25,0.0,0.1589,67.35,False,53
0.039473,0.3,0.0,0.1658,70.37,False,53
0.039473,0.35,0.0,0.1736,72.08,False,53
0.039473,0.4,0.0,0.1736,74.69,False,53
0.039473,0.5,0.0,0.1892,78.52,False,53
0.039473,0.7,0.0,0.1892,83.29,False,53
0.04237,0.05,0.0,0.02,51.06,False,53
0.04237,0.08,0.0,0.02,51.14,False,53
0.04237,0.1,0.0,0.171,59.5,False,53
0.04237,0.12,0.0,0.178,61.99,False,53
0.04237,0.15,0.0,0.1944,63.68,False,53
0.04237,0.18,0.0,0.1944,65.54,False,53
0.04237,0.2,0.0,0.1944,66.45,False,53
0.04237,0.25,0.0,0.1962,69.81,False,53
0.04237,0.3,0.0,0.2057,73.6,False,53
0.04237,0.35,0.0,0.2075,74.93,False,53
0.04237,0.4,0.0,0.2075,77.72,False,53
0.04237,0.5,0.0,0.2101,81.7,False,53
0.04237,0.7,0.0,0.2101,86.43,False,53
0.04698,0.05,0.0,0.0842,53.1,False,53
0.04698,0.08,0.0,0.0842,53.15,False,53
0.04698,0.1,0.0,0.2543,61.64,False,53
0.04698,0.12,0.0,0.2648,64.09,False,53
0.04698,0.15,0.0,0.27,65.94,False,53
0.04698,0.18,0.0,0.2769,67.92,False,53
0.04698,0.2,0.0,0.2769,68.84,False,53
0.04698,0.25,0.0,0.2769,72.29,False,53
0.04698,0.3,0.0,0.2795,76.54,False,53
0.04698,0.35,0.0,0.2865,78.07,False,53
0.04698,0.4,0.0,0.2865,81.01,False,53
0.04698,0.5,0.0,0.3073,85.1,False,53
0.04698,0.7,0.0,0.3073,89.72,False,53
